employee_id,department,role,tenure_years,q_work_life_balance,q_manager_effectiveness,q_career_growth,overall_satisfaction,satisfaction_category,open_comment,composite_engagement_score,cleaned_comment,sentiment_score,tfidf_average,tfidf_bad,tfidf_balance,tfidf_benefits,tfidf_best,tfidf_better,tfidf_communication,tfidf_company,tfidf_days,tfidf_decent,tfidf_doesnt,tfidf_enough,tfidf_excellent,tfidf_fine,tfidf_good,tfidf_great,tfidf_growth,tfidf_ive,tfidf_life,tfidf_listen,tfidf_love,tfidf_management,tfidf_need,tfidf_okay,tfidf_opportunities,tfidf_overworked,tfidf_place,tfidf_poor,tfidf_repetitive,tfidf_supportive,tfidf_team,tfidf_underpaid,tfidf_work,tfidf_worked
EMP0540,Sales,Individual Contributor,15.5,5.0,3.0,2.0,3.200298130232043,Medium,Average place to work.,3.333333333333333,average place work,0.0,0.716170623436921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5696824445114426,0.0,0.0,0.0,0.0,0.0,0.4031892242377505,0.0
EMP0541,Finance,Manager,13.3,4.0,1.0,3.0,2.181867088777273,Low,Management doesn't listen.,2.6666666666666665,management doesnt listen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6187493003443687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6187493003443687,0.0,0.4840440131297036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP0542,HR,Individual Contributor,15.4,4.0,4.0,5.0,4.627290002355826,High,Excellent work life balance and growth.,4.333333333333333,excellent work life balance growth,0.743,0.0,0.0,0.4527477145696671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5374683341585356,0.0,0.0,0.0,0.4689388333098127,0.0,0.4527477145696671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2850669645798451,0.0
EMP0543,Sales,Individual Contributor,17.0,4.0,5.0,4.0,4.766140150326304,High,Very supportive management.,4.333333333333333,supportive management,0.3597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6537925469162138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7566738436055593,0.0,0.0,0.0,0.0
EMP0544,HR,Individual Contributor,12.5,4.0,5.0,2.0,3.1014758600755803,Medium,Average place to work.,3.6666666666666665,average place work,0.0,0.716170623436921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5696824445114426,0.0,0.0,0.0,0.0,0.0,0.4031892242377505,0.0
EMP0545,HR,Director,2.2,2.0,3.0,1.0,2.1380163024339334,Low,Overworked and underpaid.,2.0,overworked underpaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0
EMP0546,Engineering,Individual Contributor,10.0,2.0,3.0,2.0,2.367951605634586,Low,Management doesn't listen.,2.333333333333333,management doesnt listen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6187493003443687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6187493003443687,0.0,0.4840440131297036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP0547,Sales,Manager,2.0,2.0,2.0,1.0,1.4637574085336735,Low,Not enough growth opportunities.,1.6666666666666667,enough growth opportunities,-0.5216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6190702730735119,0.0,0.0,0.0,0.0,0.4832225098165179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6190702730735119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP0548,HR,Individual Contributor,8.4,3.0,2.0,2.0,2.38169329999923,Low,Need better work life balance.,2.333333333333333,need better work life balance,0.4404,0.0,0.0,0.4269063803966587,0.0,0.0,0.5306837284067527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4269063803966587,0.0,0.0,0.0,0.5306837284067527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2687962900820296,0.0
EMP0549,Engineering,Individual Contributor,8.4,2.0,5.0,1.0,2.897525103633966,Medium,Average place to work.,2.6666666666666665,average place work,0.0,0.716170623436921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5696824445114426,0.0,0.0,0.0,0.0,0.0,0.4031892242377505,0.0
EMP0550,Marketing,Individual Contributor,1.8,2.0,3.0,1.0,2.0537211594371585,Low,Poor communication.,2.0,poor communication,-0.4767,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0
EMP0551,Engineering,Director,7.3,2.0,1.0,2.0,1.7763279372280163,Low,Need better work life balance.,1.6666666666666667,need better work life balance,0.4404,0.0,0.0,0.4269063803966587,0.0,0.0,0.5306837284067527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4269063803966587,0.0,0.0,0.0,0.5306837284067527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2687962900820296,0.0
EMP0552,Finance,Individual Contributor,2.7,4.0,4.0,3.0,3.2134691941500395,Medium,"Benefits are fine, but work is repetitive.",3.6666666666666665,benefits fine work repetitive,-0.0772,0.0,0.0,0.0,0.5453199084954228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5453199084954228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5453199084954228,0.0,0.0,0.0,0.3284487664699491,0.0
EMP0553,Engineering,Manager,16.3,2.0,3.0,1.0,1.7594272386650127,Low,Not enough growth opportunities.,2.0,enough growth opportunities,-0.5216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6190702730735119,0.0,0.0,0.0,0.0,0.4832225098165179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6190702730735119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP0554,Engineering,Manager,19.0,1.0,3.0,3.0,2.063507937617816,Low,Overworked and underpaid.,2.333333333333333,overworked underpaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0
EMP0555,Finance,Individual Contributor,1.9,2.0,2.0,2.0,1.9315915910645365,Low,Need better work life balance.,2.0,need better work life balance,0.4404,0.0,0.0,0.4269063803966587,0.0,0.0,0.5306837284067527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4269063803966587,0.0,0.0,0.0,0.5306837284067527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2687962900820296,0.0
EMP0556,Engineering,Individual Contributor,19.1,3.0,4.0,3.0,3.731647913836267,High,Best company I've worked for!,3.333333333333333,best company ive worked,0.6696,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
EMP0557,Sales,Individual Contributor,10.7,3.0,5.0,4.0,3.632923673985404,High,Great place to work!,4.0,great place work,0.6588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7074155840280705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769247208396414,0.0,0.0,0.0,0.0,0.0,0.4083149004853065,0.0
EMP0558,Sales,Individual Contributor,6.3,4.0,3.0,1.0,2.343275591719978,Low,Overworked and underpaid.,2.6666666666666665,overworked underpaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0
EMP0559,Marketing,Manager,2.0,4.0,3.0,3.0,3.5306993699371003,High,Great place to work!,3.333333333333333,great place work,0.6588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7074155840280705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769247208396414,0.0,0.0,0.0,0.0,0.0,0.4083149004853065,0.0
EMP0560,HR,Director,10.3,4.0,3.0,4.0,3.886023999533901,High,Excellent work life balance and growth.,3.6666666666666665,excellent work life balance growth,0.743,0.0,0.0,0.4527477145696671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5374683341585356,0.0,0.0,0.0,0.4689388333098127,0.0,0.4527477145696671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2850669645798451,0.0
EMP0561,Marketing,Individual Contributor,16.0,5.0,5.0,5.0,4.824228211795647,High,Great place to work!,5.0,great place work,0.6588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7074155840280705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769247208396414,0.0,0.0,0.0,0.0,0.0,0.4083149004853065,0.0
EMP0562,Sales,Individual Contributor,14.3,4.0,4.0,4.0,3.8953706605901073,High,Very supportive management.,4.0,supportive management,0.3597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6537925469162138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7566738436055593,0.0,0.0,0.0,0.0
EMP0563,Sales,Manager,1.5,3.0,2.0,2.0,2.479170935165628,Low,Overworked and underpaid.,2.333333333333333,overworked underpaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0
EMP0564,Sales,Individual Contributor,1.9,4.0,4.0,4.0,3.953335159411202,High,Best company I've worked for!,4.0,best company ive worked,0.6696,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
EMP0565,Engineering,Manager,8.4,2.0,1.0,1.0,1.7000388007261946,Low,Management doesn't listen.,1.3333333333333333,management doesnt listen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6187493003443687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6187493003443687,0.0,0.4840440131297036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP0566,Engineering,Individual Contributor,6.3,1.0,2.0,4.0,2.931172772777266,Medium,Decent team.,2.333333333333333,decent team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7652715372104909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6437076000293086,0.0,0.0,0.0
EMP0567,Engineering,Individual Contributor,5.0,4.0,4.0,3.0,3.187250933442863,Medium,"Benefits are fine, but work is repetitive.",3.6666666666666665,benefits fine work repetitive,-0.0772,0.0,0.0,0.0,0.5453199084954228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5453199084954228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5453199084954228,0.0,0.0,0.0,0.3284487664699491,0.0
EMP0568,Engineering,Individual Contributor,6.0,3.0,1.0,3.0,2.468926539167394,Low,Overworked and underpaid.,2.333333333333333,overworked underpaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0
EMP0569,Finance,Individual Contributor,16.2,5.0,3.0,3.0,4.131577910307,High,Great place to work!,3.6666666666666665,great place work,0.6588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7074155840280705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769247208396414,0.0,0.0,0.0,0.0,0.0,0.4083149004853065,0.0
EMP0570,Engineering,Individual Contributor,18.6,5.0,3.0,1.0,3.616460281656248,High,Very supportive management.,3.0,supportive management,0.3597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6537925469162138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7566738436055593,0.0,0.0,0.0,0.0
EMP0571,Engineering,Individual Contributor,8.4,1.0,5.0,2.0,2.717306353379704,Medium,It's okay here.,2.6666666666666665,okay,0.2263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP0572,Marketing,Individual Contributor,18.2,3.0,2.0,1.0,2.1183469379807134,Low,Poor communication.,2.0,poor communication,-0.4767,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0
EMP0573,Engineering,Manager,6.8,5.0,3.0,5.0,4.62800688273231,High,Excellent work life balance and growth.,4.333333333333333,excellent work life balance growth,0.743,0.0,0.0,0.4527477145696671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5374683341585356,0.0,0.0,0.0,0.4689388333098127,0.0,0.4527477145696671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2850669645798451,0.0
EMP0574,HR,Manager,9.8,3.0,2.0,3.0,2.9817532686445607,Medium,"Some good days, some bad days.",2.6666666666666665,good days bad days,-0.1531,0.0,0.408248290463863,0.0,0.0,0.0,0.0,0.0,0.0,0.816496580927726,0.0,0.0,0.0,0.0,0.0,0.408248290463863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP0575,Finance,Individual Contributor,4.9,4.0,3.0,5.0,3.767709573368544,High,Great place to work!,4.0,great place work,0.6588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7074155840280705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769247208396414,0.0,0.0,0.0,0.0,0.0,0.4083149004853065,0.0
EMP0576,Finance,Individual Contributor,13.0,2.0,5.0,3.0,3.4432589346795046,Medium,"Some good days, some bad days.",3.333333333333333,good days bad days,-0.1531,0.0,0.408248290463863,0.0,0.0,0.0,0.0,0.0,0.0,0.816496580927726,0.0,0.0,0.0,0.0,0.0,0.408248290463863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP0577,Sales,Individual Contributor,19.6,4.0,4.0,4.0,3.7467014653631487,High,Great place to work!,4.0,great place work,0.6588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7074155840280705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769247208396414,0.0,0.0,0.0,0.0,0.0,0.4083149004853065,0.0
EMP0578,Finance,Individual Contributor,12.3,5.0,5.0,2.0,4.29271177749247,High,Excellent work life balance and growth.,4.0,excellent work life balance growth,0.743,0.0,0.0,0.4527477145696671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5374683341585356,0.0,0.0,0.0,0.4689388333098127,0.0,0.4527477145696671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2850669645798451,0.0
EMP0579,Engineering,Individual Contributor,7.5,4.0,1.0,4.0,3.109224274926249,Medium,Decent team.,3.0,decent team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7652715372104909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6437076000293086,0.0,0.0,0.0
EMP0580,Engineering,Individual Contributor,13.1,2.0,3.0,3.0,1.9011675046632268,Low,Need better work life balance.,2.6666666666666665,need better work life balance,0.4404,0.0,0.0,0.4269063803966587,0.0,0.0,0.5306837284067527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4269063803966587,0.0,0.0,0.0,0.5306837284067527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2687962900820296,0.0
EMP0581,Engineering,Individual Contributor,2.9,2.0,1.0,3.0,1.8276852648611184,Low,Management doesn't listen.,2.0,management doesnt listen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6187493003443687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6187493003443687,0.0,0.4840440131297036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP0582,Finance,Individual Contributor,17.8,3.0,1.0,3.0,2.5004514585073867,Medium,It's okay here.,2.333333333333333,okay,0.2263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP0583,Engineering,Individual Contributor,10.3,2.0,2.0,1.0,1.5781998008274525,Low,Management doesn't listen.,1.6666666666666667,management doesnt listen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6187493003443687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6187493003443687,0.0,0.4840440131297036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP0584,Engineering,Individual Contributor,9.3,1.0,3.0,2.0,1.1359803664713444,Low,Poor communication.,2.0,poor communication,-0.4767,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0
EMP0585,HR,Director,11.9,4.0,1.0,4.0,3.4962250383478484,Medium,"Benefits are fine, but work is repetitive.",3.0,benefits fine work repetitive,-0.0772,0.0,0.0,0.0,0.5453199084954228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5453199084954228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5453199084954228,0.0,0.0,0.0,0.3284487664699491,0.0
EMP0586,Sales,Individual Contributor,12.7,5.0,4.0,4.0,4.450812515381484,High,Love my team.,4.333333333333333,love team,0.6369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7935991622222318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6084409336329797,0.0,0.0,0.0
EMP0587,Sales,Individual Contributor,1.9,4.0,1.0,5.0,3.533121787380942,High,Love my team.,3.333333333333333,love team,0.6369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7935991622222318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6084409336329797,0.0,0.0,0.0
EMP0588,Sales,Individual Contributor,13.8,5.0,4.0,3.0,3.958017154346527,High,Best company I've worked for!,4.0,best company ive worked,0.6696,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
EMP0589,Sales,Individual Contributor,5.2,5.0,2.0,3.0,3.659446906443997,High,Great place to work!,3.333333333333333,great place work,0.6588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7074155840280705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769247208396414,0.0,0.0,0.0,0.0,0.0,0.4083149004853065,0.0
EMP0590,Sales,Manager,14.4,3.0,1.0,3.0,2.950446043376011,Medium,"Some good days, some bad days.",2.333333333333333,good days bad days,-0.1531,0.0,0.408248290463863,0.0,0.0,0.0,0.0,0.0,0.0,0.816496580927726,0.0,0.0,0.0,0.0,0.0,0.408248290463863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP0591,Sales,Individual Contributor,16.5,3.0,5.0,4.0,3.679478104911793,High,Best company I've worked for!,4.0,best company ive worked,0.6696,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
EMP0592,HR,Director,16.2,3.0,2.0,5.0,3.8001038116071215,High,Great place to work!,3.333333333333333,great place work,0.6588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7074155840280705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769247208396414,0.0,0.0,0.0,0.0,0.0,0.4083149004853065,0.0
EMP0593,Sales,Individual Contributor,11.3,3.0,4.0,1.0,2.419569219767602,Low,Overworked and underpaid.,2.6666666666666665,overworked underpaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0
EMP0594,Engineering,Individual Contributor,10.6,3.0,2.0,2.0,2.139170175588941,Low,Need better work life balance.,2.333333333333333,need better work life balance,0.4404,0.0,0.0,0.4269063803966587,0.0,0.0,0.5306837284067527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4269063803966587,0.0,0.0,0.0,0.5306837284067527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2687962900820296,0.0
EMP0595,Finance,Manager,3.3,1.0,1.0,1.0,1.6637171912773026,Low,Poor communication.,1.0,poor communication,-0.4767,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0
EMP0596,Engineering,Individual Contributor,15.6,3.0,3.0,4.0,3.4174920719666795,Medium,It's okay here.,3.333333333333333,okay,0.2263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP0597,HR,Individual Contributor,5.8,4.0,3.0,3.0,3.602943600631912,High,Excellent work life balance and growth.,3.333333333333333,excellent work life balance growth,0.743,0.0,0.0,0.4527477145696671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5374683341585356,0.0,0.0,0.0,0.4689388333098127,0.0,0.4527477145696671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2850669645798451,0.0
EMP0598,Sales,Individual Contributor,10.2,4.0,4.0,2.0,3.3191943685819725,Medium,Average place to work.,3.333333333333333,average place work,0.0,0.716170623436921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5696824445114426,0.0,0.0,0.0,0.0,0.0,0.4031892242377505,0.0
EMP0599,Sales,Individual Contributor,6.0,3.0,4.0,4.0,4.161102006401145,High,Best company I've worked for!,3.6666666666666665,best company ive worked,0.6696,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
EMP0600,Sales,Manager,3.1,4.0,3.0,4.0,3.750343973402737,High,Very supportive management.,3.6666666666666665,supportive management,0.3597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6537925469162138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7566738436055593,0.0,0.0,0.0,0.0
